RecordType,HaulID,Species,ELSampleFlag ,IndividualNumber,Length,DevScale,DevStage,Number,SubFactor,SpecIdentMethod ,OilGlobulesFlag ,OilGlobulesNumber ,OilGlobulesDiam,PreservationMethod,Notes,
EM ,2022NL5400165 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,5,13.96078431,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400165 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,10,13.96078431,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400165 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,6,13.96078431,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400165 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,1,13.96078431,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400165 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,1,13.96078431,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400166 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,1,9.38,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400166 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,4,9.38,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400166 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,4,9.38,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400166 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,3,9.38,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400166 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,5,9.38,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400166 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,6,9.38,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400166 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,6,9.38,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400166 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,6,9.38,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400166 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,6,9.38,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400166 ,Clupea harengus ,LV ,  ,35,MN1 ,d ,3,9.38,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400166 ,Clupea harengus ,LV ,  ,36,MN1 ,d ,3,9.38,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,1,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,2,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,1,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,1,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,6,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,5,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,3,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,9,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,35,MN1 ,d ,7,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,36,MN1 ,d ,7,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,37,MN1 ,d ,4,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,39,MN1 ,d ,1,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,40,MN1 ,d ,1,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400167 ,Clupea harengus ,LV ,  ,44,MN1 ,d ,1,13.64,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400168 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,1,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400168 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,2,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400168 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,2,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400168 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,5,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400168 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,5,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400168 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,4,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400168 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,3,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400168 ,Clupea harengus ,LV ,  ,35,MN1 ,d ,1,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400168 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,2,1.2,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400169 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,1,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400171 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,2,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400171 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,3,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400171 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,1,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400171 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,4,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400171 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,4,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400171 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,3,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400171 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,2,1.2,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400171 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,1,1.2,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400172 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400172 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400172 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400172 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,2,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400176 ,Clupea harengus ,LV ,  ,36,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400176 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,2,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400177 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400177 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,2,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400177 ,Clupea harengus ,LV ,  ,41,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400180 ,Clupea harengus ,LV ,  ,43,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400181 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,2,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400184 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,1,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400185 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,2,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400188 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,1,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400190 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400191 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400192 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400192 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400192 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400193 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400193 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,3,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400193 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400193 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400194 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,2,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400194 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400194 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,3,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400194 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,6,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400194 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,3,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400194 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,7,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400194 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,2,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400194 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,2,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400195 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400195 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,3,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400195 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,2,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400195 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,2,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400195 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,3,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400195 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,1,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400196 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400196 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,2,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400196 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400196 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,1,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400197 ,Clupea harengus ,LV ,  ,35,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400198 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,1,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400202 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,3,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400204 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,2,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400206 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,2,1.4,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400207 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,4,1.88,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400208 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,12,1.2,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,1,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,3,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,1,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,5,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,7,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,8,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,5,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,3,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,3,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,6,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,35,MN1 ,d ,4,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,36,MN1 ,d ,1,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400210 ,Clupea harengus ,LV ,  ,37,MN1 ,d ,2,4.84,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400211 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,1,4.02,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400211 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,3,4.02,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400211 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,11,4.02,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400211 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,8,4.02,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400211 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,3,4.02,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400211 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,9,4.02,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400211 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,7,4.02,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400211 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,4,4.02,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400211 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,2,4.02,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400211 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,1,4.02,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,1,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,2,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,8,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,3,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,3,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,10,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,4,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,5,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,5,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,4,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,2,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,2,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400212 ,Clupea harengus ,LV ,  ,35,MN1 ,d ,1,30.76,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400213 ,Clupea harengus ,LV ,  ,17,MN1 ,d ,1,1.72,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400213 ,Clupea harengus ,LV ,  ,20,MN1 ,d ,2,1.72,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400213 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,1,1.72,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400213 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,3,1.72,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400213 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,6,1.72,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400213 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,7,1.72,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400213 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,6,1.72,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400213 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,10,1.72,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400213 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,3,1.72,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400213 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,5,1.72,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400213 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,1,1.72,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400213 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,4,1.72,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2022NL5400214 ,Clupea harengus ,LV ,  ,21,MN1 ,d ,1,10.05882353,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400214 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,6,10.05882353,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400214 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,2,10.05882353,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400214 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,5,10.05882353,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400214 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,10,10.05882353,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400214 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,9,10.05882353,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400214 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,3,10.05882353,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400214 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,6,10.05882353,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400214 ,Clupea harengus ,LV ,  ,31,MN1 ,d ,7,10.05882353,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400214 ,Clupea harengus ,LV ,  ,32,MN1 ,d ,1,10.05882353,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400214 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,1,10.05882353,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400215 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,3,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400215 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,4,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400215 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400215 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,3,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400215 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,1,1,VISO ,N ,  ,  ,F4B , ,
EM ,2022NL5400215 ,Clupea harengus ,LV ,  ,0,MN1 ,c ,7,1,VISO ,N ,  ,  ,F4B ,Larvae could not be measured,
EM ,2023NL5400055 ,Clupea harengus ,LV ,  , ,MN1 ,d ,2,1,VISO ,N ,  ,  ,F4B ,,
EM ,2023NL5400057 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,1,41.14,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400057 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,3,41.14,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400057 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,1,41.14,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400057 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,2,41.14,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400057 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,1,41.14,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400057 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,2,41.14,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400057 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,2,41.14,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400057 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,1,41.14,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400057 ,Clupea harengus ,LV ,  ,34,MN1 ,d ,1,41.14,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400057 ,Clupea harengus ,LV ,  ,37,MN1 ,d ,1,41.14,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400058 ,Clupea harengus ,LV ,  ,21,MN1 ,d ,3,17.3,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400058 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,1,17.3,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400058 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,1,17.3,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400058 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,2,17.3,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400059 ,Clupea harengus ,LV ,  ,18,MN1 ,d ,1,45.44,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400059 ,Clupea harengus ,LV ,  ,19,MN1 ,d ,1,45.44,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400059 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,1,45.44,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400059 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,1,45.44,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400059 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,1,45.44,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400059 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,1,45.44,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400059 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,1,45.44,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400059 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,1,45.44,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400059 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,3,45.44,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400059 ,Clupea harengus ,LV ,  ,33,MN1 ,d ,1,45.44,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400059 ,Clupea harengus ,LV ,  ,35,MN1 ,d ,2,45.44,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400059 ,Clupea harengus ,LV ,  ,38,MN1 ,d ,1,45.44,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,16,MN1 ,d ,1,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,18,MN1 ,d ,1,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,20,MN1 ,d ,1,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,21,MN1 ,d ,1,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,22,MN1 ,d ,1,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,23,MN1 ,d ,1,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,24,MN1 ,d ,2,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,25,MN1 ,d ,2,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,26,MN1 ,d ,1,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,27,MN1 ,d ,3,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,28,MN1 ,d ,4,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,29,MN1 ,d ,2,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,30,MN1 ,d ,2,22.72,VISO ,N ,  ,  ,F4B , ,
EM ,2023NL5400060 ,Clupea harengus ,LV ,  ,18,MN1 ,d ,1,22.72,VISO ,N ,  ,  ,F4B , ,
