RecordType,Survey,Country,Institute,Campaign,SurveyPeriod,Ship,Gear,GearDeployment,MeshSize,MeshType,CodendMesh,StationNumber,HaulID,ELHaulFlag,NationalHaulID,Day,Month,Year,Hour,Minute,StartLatitude,StartLongitude,HaulDurationMinutes,HaulDurationSeconds,Distance,WireAngle,WireLength,Netopening,NetopeningArea,FlowEfficiency,NetClogging,FlowmeterType,FlowmeterBrand,FlowIntRevs,FlowIntCalibr,FlowExtRevs,FlowExtCalibr,VolumeFiltInt,,ELVolFlag,DepthUpper,DepthLower,DepthBottom,SurTemp,Temp20m,Temp50m,Temp100m,BotTemp,SurSal,Sal20m,BotSal,statrec,Notes,Day/night
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117915,2024NL5400099 ,  ,20245400099,25,4,2024,2,23,52.2635,2.24833,11,48,386,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7997,8.04,9273,9.31,3124.790604,,f ,0,45,53,9.73,  ,  ,  ,9.77,33.65,  ,33.79,33F2 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117916,2024NL5400100 ,  ,20245400100,25,4,2024,19,27,51.8295,2.25433,15,30,1257,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11464,8.04,13478,9.31,4479.504749,,f ,0,40,43,10.53,  ,  ,  ,10.54,34.28,  ,34.94,32F2 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117917,2024NL5400101 ,  ,20245400101,25,4,2024,20,54,51.73767,2.6315,10,54,1105,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7669,8.04,9005,9.31,2996.626127,,f ,0,31,35,10.54,  ,  ,  ,10.56,34.68,  ,34.77,32F2 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117918,2024NL5400102 ,  ,20245400102,25,4,2024,22,26,51.441,2.4165,16,30,996,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11938,8.04,13916,9.31,4664.718048,,f ,0,29,35,10.63,  ,  ,  ,10.63,34.59,  ,34.62,31F2 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117919,2024NL5400103 ,  ,20245400103,25,4,2024,23,49,51.3585,2.67367,12,12,1319,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8328,8.04,9643,9.31,3254.127316,,f ,0,22,29,10.81,  ,  ,  ,10.8,33.14,  ,33.5,31F2 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117920,2024NL5400104 ,  ,20245400104,26,4,2024,2,0,51.64383,3.26783,15,0,2266,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12107,8.04,14207,9.31,4730.754013,,f ,0,27,35,10.64,  ,  ,  ,10.63,32.97,  ,33.23,32F3 , ,n
EH ,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10117871,2024NL5400105 ,  ,20245400105,26,4,2024,3,26,51.84183,3.6935,10,30,1554,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8441,8.04,9958,9.31,3298.281541,,f ,0,19,25,10.26,  ,  ,  ,10.29,31.57,  ,31.67,32F3 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155096,2025NL5400025 ,  ,20255400025,14,4,2025,19,10,53.73683,3.325,15,6,1745,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12094,8.72,13686,10.06,4357.158436,,f ,0,31,38,8.23,  ,  ,  ,7.81,34.36,  ,34.24,36F3 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155092,2025NL5400026 ,  ,20255400026,14,4,2025,20,22,53.76117,3.67133,11,36,1214,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8197,8.72,9035,10.06,2953.16915,,f ,0,31,38,8.69,  ,  ,  ,7.76,34.4,  ,34.49,36F3 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155095,2025NL5400027 ,  ,20255400027,14,4,2025,22,2,53.74483,4.2195,15,6,1571,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12049,8.72,13303,10.06,4340.946088,,f ,0,34,42,8.57,  ,  ,  ,7.85,34.5,  ,34.51,36F4 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155093,2025NL5400028 ,  ,20255400028,14,4,2025,23,45,53.7505,4.75917,17,24,1647,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,15543,8.72,17242,10.06,5599.744796,,f ,0,31,38,9.42,  ,  ,  ,7.93,33.39,  ,34.26,36F4 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155094,2025NL5400029 ,  ,20255400029,15,4,2025,1,22,53.7545,5.23667,10,48,736,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8663,8.72,9590,10.06,3121.057014,,f ,0,27,34,8,  ,  ,  ,8.01,33.49,  ,33.5,36F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155894,2025NL5400030 ,  ,20255400030,15,4,2025,3,2,53.76067,5.74,10,24,698,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7706,8.72,8498,10.06,2776.274426,,f ,0,22,31,8.22,  ,  ,  ,7.95,32.65,  ,32.92,36F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155128,2025NL5400031 ,  ,20255400031,15,4,2025,19,15,54.25,3.269,14,48,1587,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11061,8.72,12299,10.06,3984.994994,,f ,0,34,42,8.27,  ,  ,  ,7.39,34.46,  ,34.47,37F3 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155151,2025NL5400032 ,  ,20255400032,15,4,2025,20,40,54.25333,3.75483,15,42,1691,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11258,8.72,12445,10.06,4055.969048,,f ,0,38,44,8.48,  ,  ,  ,7.18,34.39,  ,34.41,37F3 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155114,2025NL5400033 ,  ,20255400033,15,4,2025,22,21,54.24983,4.27433,15,12,1891,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,13730,8.72,15334,10.06,4946.567333,,f ,0,43,51,9.11,  ,  ,  ,7.02,34.21,  ,34.45,37F4 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155109,2025NL5400034 ,  ,20255400034,15,4,2025,23,46,54.24933,4.75633,11,42,1265,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9927,8.72,10846,10.06,3576.443839,,f ,0,40,47,8.6,  ,  ,  ,7.02,34.22,  ,34.38,37F4 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155153,2025NL5400035 ,  ,20255400035,16,4,2025,1,12,54.23617,5.24033,12,12,1216,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10762,8.72,11936,10.06,3877.272952,,f ,0,35,43,8.69,  ,  ,  ,7.02,33.95,  ,34.16,37F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155134,2025NL5400036 ,  ,20255400036,16,4,2025,2,35,54.24217,5.68817,15,54,1214,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12644,8.72,13996,10.06,4555.309348,,f ,0,33,40,8.36,  ,  ,  ,7.02,33.69,  ,33.81,37F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155125,2025NL5400037 ,  ,20255400037,16,4,2025,19,9,55.1745,4.342,14,18,1187,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9985,8.72,11298,10.06,3597.339754,,f ,0,42,49,8.07,  ,  ,  ,6.76,34.62,  ,34.62,39F4 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155140,2025NL5400038 ,  ,20255400038,16,4,2025,20,58,54.832,4.34217,16,0,1340,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11119,8.72,12704,10.06,4005.890908,,f ,0,44,52,8.19,  ,  ,  ,6.89,34.52,  ,34.53,38F4 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155892,2025NL5400039 ,  ,20255400039,16,4,2025,22,20,54.75433,4.761,11,24,1341,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9319,8.72,10511,10.06,3357.397012,,f ,0,39,45,8.29,  ,  ,  ,7.19,34.46,  ,34.48,38F4 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155116,2025NL5400040 ,  ,20255400040,16,4,2025,23,43,54.75117,5.26017,12,54,1481,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10857,8.72,12147,10.06,3911.499019,,f ,0,38,45,8.48,  ,  ,  ,6.91,34.29,  ,34.41,38F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155893,2025NL5400041 ,  ,20255400041,17,4,2025,1,9,54.7495,5.757,11,48,1169,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9729,8.72,10841,10.06,3505.10951,,f ,0,36,44,8.4,  ,  ,  ,7.09,34.15,  ,34.33,38F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155891,2025NL5400042 ,  ,20255400042,17,4,2025,2,36,54.7575,6.27,17,18,1598,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,14436,8.72,16206,10.06,5200.92105,,f ,0,34,40,8.23,  ,  ,  ,7.39,34.32,  ,34.44,38F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155115,2025NL5400043 ,  ,20255400043,17,4,2025,3,54,54.75517,6.66583,14,48,1170,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11700,8.72,12985,10.06,4215.210327,,f ,0,35,41,7.91,  ,  ,  ,7.29,34.31,  ,34.38,38F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155142,2025NL5400044 ,  ,20255400044,17,4,2025,19,7,54.1775,6.669,12,12,1234,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8488,8.72,9386,10.06,3058.008996,,f ,0,29,36,7.73,  ,  ,  ,7.61,33.41,  ,33.5,37F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155108,2025NL5400045 ,  ,20255400045,17,4,2025,20,10,54.16267,6.3725,11,6,1029,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7939,8.72,8663,10.06,2860.218358,,f ,0,29,36,7.69,  ,  ,  ,7.61,33.68,  ,33.68,37F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155122,2025NL5400046 ,  ,20255400046,17,4,2025,21,40,53.863,6.3405,13,54,1147,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9400,8.72,10417,10.06,3386.579237,,f ,0,23,30,7.99,  ,  ,  ,7.98,32.64,  ,32.67,36F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155888,2025NL5400047 ,  ,20255400047,17,4,2025,23,15,53.82583,6.78467,12,48,1893,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11238,8.72,12462,10.06,4048.76356,,f ,0,14,21,8.43,  ,  ,  ,8.4,31.92,  ,32,36F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155148,2025NL5400048 ,  ,20255400048,18,4,2025,0,32,53.838,7.25133,11,0,1493,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10019,8.72,10969,10.06,3609.589083,,f ,0,19,27,8.44,  ,  ,  ,8.42,32.15,  ,32.17,36F7 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155141,2025NL5400049 ,  ,20255400049,18,4,2025,2,29,54.16917,7.35167,13,48,1311,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11324,8.72,12603,10.06,4079.747158,,f ,0,33,40,7.53,  ,  ,  ,7.53,33.58,  ,33.58,37F7 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155135,2025NL5400050 ,  ,20255400050,18,4,2025,3,35,54.17667,7.66783,12,6,989,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8889,8.72,9820,10.06,3202.479025,,f ,0,33,40,7.5,  ,  ,  ,7.48,33.34,  ,33.38,37F7 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155130,2025NL5400051 ,  ,20255400051,18,4,2025,19,13,54.83183,7.64083,11,42,1039,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7201,8.72,8042,10.06,2594.33586,,f ,0,15,21,8.29,  ,  ,  ,7.95,31.48,  ,32.05,38F7 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155127,2025NL5400052 ,  ,20255400052,18,4,2025,20,14,54.83183,7.326,12,12,1202,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8894,8.72,9883,10.06,3204.280397,,f ,0,18,25,7.96,  ,  ,  ,7.89,32.53,  ,32.57,38F7 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155137,2025NL5400053 ,  ,20255400053,18,4,2025,22,21,55.253,7.3365,14,12,1290,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12351,8.72,13923,10.06,4449.748953,,f ,0,16,24,8.73,  ,  ,  ,7.62,31.6,  ,32.79,39F7 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155117,2025NL5400054 ,  ,20255400054,19,4,2025,0,3,55.57633,7.33217,11,42,853,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9721,8.72,10768,10.06,3502.227315,,f ,0,27,34,7.91,  ,  ,  ,6.75,32.54,  ,33.24,40F7 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155118,2025NL5400055 ,  ,20255400055,19,4,2025,1,5,55.484,7.59867,12,6,1225,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10266,8.72,11608,10.06,3698.576856,,f ,0,17,24,7.86,  ,  ,  ,7.72,32.36,  ,32.45,39F7 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155099,2025NL5400056 ,  ,20255400056,19,4,2025,2,4,55.32317,7.736,12,12,1202,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9813,8.72,10938,10.06,3535.372559,,f ,0,18,24,7.61,  ,  ,  ,7.48,32.35,  ,32.4,39F7 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155104,2025NL5400061 ,  ,20255400061,21,4,2025,19,10,55.24983,6.67217,16,6,1242,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12494,8.72,13915,10.06,4501.26819,,f ,0,35,42,8.9,  ,  ,  ,6.81,33.61,  ,34.44,39F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155113,2025NL5400062 ,  ,20255400062,21,4,2025,20,31,55.25067,6.2435,15,30,1412,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10797,8.72,12070,10.06,3889.882556,,f ,0,42,49,9,  ,  ,  ,7.09,34.13,  ,34.57,39F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155144,2025NL5400063 ,  ,20255400063,21,4,2025,21,49,55.34233,5.87267,11,54,1269,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9893,8.72,11042,10.06,3564.19451,,f ,0,41,49,8.48,  ,  ,  ,7.02,34.57,  ,34.57,39F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155120,2025NL5400064 ,  ,20255400064,21,4,2025,23,27,55.66733,5.8545,12,12,1320,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10346,8.72,11564,10.06,3727.398807,,f ,0,43,50,8.53,  ,  ,  ,6.89,34.42,  ,34.69,40F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155139,2025NL5400065 ,  ,20255400065,22,4,2025,0,39,55.75417,6.245,11,42,1270,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9807,8.72,10930,10.06,3533.210913,,f ,0,39,46,9.05,  ,  ,  ,6.58,33.61,  ,34.7,40F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155102,2025NL5400066 ,  ,20255400066,22,4,2025,1,56,55.84883,6.6535,12,30,1125,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9602,8.72,10617,10.06,3459.354663,,f ,0,32,40,8.75,  ,  ,  ,6.51,33.38,  ,34.43,40F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155146,2025NL5400067 ,  ,20255400067,22,4,2025,3,33,56.18017,6.67667,16,42,1583,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,13161,8.72,14625,10.06,4741.571206,,f ,0,35,42,8.51,  ,  ,  ,6.6,34.08,  ,34.73,41F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155112,2025NL5400069 ,  ,20255400069,22,4,2025,19,11,56.252,7.57183,11,30,1206,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9508,8.72,10397,10.06,3425.488871,,f ,0,24,32,9.11,  ,  ,  ,6.62,32.68,  ,33.86,41F7 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155106,2025NL5400070 ,  ,20255400070,22,4,2025,20,18,56.33633,7.2485,14,6,1233,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10235,8.72,11313,10.06,3687.40835,,f ,0,27,35,8.9,  ,  ,  ,6.54,33.34,  ,34.46,41F7 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155105,2025NL5400071 ,  ,20255400071,22,4,2025,22,21,56.67433,6.754,11,18,1319,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9912,8.72,11025,10.06,3571.039723,,f ,0,35,43,8.44,  ,  ,  ,7.57,34.57,  ,34.89,42F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155152,2025NL5400072 ,  ,20255400072,22,4,2025,23,45,56.66967,6.24633,12,36,1291,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10858,8.72,12069,10.06,3911.859293,,f ,0,44,50,7.74,  ,  ,  ,6.83,34.89,  ,34.88,42F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155107,2025NL5400073 ,  ,20255400073,23,4,2025,0,56,56.66833,5.83217,13,18,1270,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10508,8.72,11944,10.06,3785.763258,,f ,0,49,56,7.79,  ,  ,  ,6.65,34.89,  ,34.88,42F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155126,2025NL5400074 ,  ,20255400074,23,4,2025,2,37,56.34333,5.86183,10,42,1116,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8332,8.72,9323,10.06,3001.806192,,f ,0,39,45,8.01,  ,  ,  ,6.92,34.86,  ,34.86,41F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155103,2025NL5400075 ,  ,20255400075,23,4,2025,3,31,56.31983,6.164,17,30,1842,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,13749,8.72,15396,10.06,4953.412546,,f ,0,37,46,8.39,  ,  ,  ,6.76,34.76,  ,34.87,41F6 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155121,2025NL5400077 ,  ,20255400077,23,4,2025,19,15,56.56633,5.25233,15,24,1459,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11580,8.72,13001,10.06,4171.977401,,f ,0,52,59,8,  ,  ,  ,6.59,34.89,  ,34.85,42F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155132,2025NL5400078 ,  ,20255400078,23,4,2025,20,49,56.2525,5.24917,19,0,1591,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12388,8.72,14080,10.06,4463.079105,,f ,0,48,57,8.05,  ,  ,  ,6.59,34.81,  ,34.81,41F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155890,2025NL5400079 ,  ,20255400079,23,4,2025,23,16,55.7455,5.25067,12,6,1165,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9383,8.72,10363,10.06,3380.454573,,f ,0,47,54,8.72,  ,  ,  ,6.68,34.66,  ,34.71,40F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155119,2025NL5400080 ,  ,20255400080,24,4,2025,1,12,55.334,5.165,12,42,1401,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,11053,8.72,12551,10.06,3982.112799,,f ,0,38,44,8.65,  ,  ,  ,7.04,34.57,  ,34.59,39F5 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155129,2025NL5400081 ,  ,20255400081,24,4,2025,2,17,55.34767,4.84567,11,0,1084,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8308,8.72,9387,10.06,2993.159607,,f ,0,41,48,8.82,  ,  ,  ,6.95,34.55,  ,34.63,39F4 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155889,2025NL5400082 ,  ,20255400082,24,4,2025,3,42,55.62917,4.76017,16,36,1772,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,12868,8.72,14526,10.06,4636.010811,,f ,0,33,39,8.7,  ,  ,  ,7.56,34.65,  ,34.65,40F4 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155100,2025NL5400083 ,  ,20255400083,24,4,2025,19,15,52.74983,3.24683,10,48,1257,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,7730,8.72,8791,10.06,2784.921011,,f ,0,24,30,9.76,  ,  ,  ,9.75,34.86,  ,34.85,34F3 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155136,2025NL5400085 ,  ,20255400085,24,4,2025,21,13,52.72933,3.75583,11,24,958,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,8465,8.72,9550,10.06,3049.722685,,f ,0,21,26,10.08,  ,  ,  ,10.07,35.12,  ,35.11,34F3 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155124,2025NL5400086 ,  ,20255400086,24,4,2025,22,27,52.67383,4.119,13,6,1267,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,10769,8.72,12397,10.06,3879.794873,,f ,0,18,23,9.97,  ,  ,  ,9.94,33.7,  ,34.08,34F4 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155111,2025NL5400087 ,  ,20255400087,25,4,2025,0,50,52.25333,4.28033,11,18,838,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9085,8.72,10131,10.06,3273.092805,,f ,0,12,19,10.54,  ,  ,  ,10.45,30.57,  ,30.93,33F4 , ,n
EH,I5034 ,NL ,1340,DRS ,  ,64T2 ,MRN2 ,dO,1600,WovFab ,500,10155149,2025NL5400088 ,  ,20255400088,25,4,2025,3,33,51.83717,3.63733,12,24,1282,  ,  ,2,3.141592654,1,0,EMD ,Valeport ,9591,8.72,10801,10.06,3455.391645,,f ,0,16,21,10.22,  ,  ,  ,10.22,32.54,  ,32.56,32F3 , ,n
EH,I5034 ,GB-ENG,28,DRS,,74E9,MRN2,dO,1600,WovFab,500,2,20250215,,,17,4,2025,1,57,52.234833,1.837833,20,,2292.776,,,,3.141592654,,0,MCN,KC,12655,3.973601323,,,10005.24507,,f ,0,30,35,8.48,,,,8.49,33.83,,33.86,33F1,,n
EH,I5034 ,GB-ENG,28,DRS,,74E9,MRN2,dO,1600,WovFab,500,3,20250308,,,17,4,2025,3,57,52.26,2.262,29,,1227.876,30,210,,3.141592654,,0,MCN,KC,9785,3.973601323,,,7736.177241,,f ,0,42,55,8.51,,,,8.53,34.45,,34.45,33F2,Light reading 3.5,n
EH,I5034 ,GB-ENG,28,DRS,,74E9,MRN2,dO,1600,WovFab,500,9,20250917,,,17,4,2025,20,43,51.7725,1.424167,13,,1283.436,40,100,,3.141592654,,0,MCN,KC,3391,3.973601323,,,2680.978745,,f ,0,19,23,10.71,,,,10.64,34.04,,34.1,32F1,,n
EH,I5034 ,GB-ENG,28,DRS,,74E9,MRN2,dO,1600,WovFab,500,10,20251018,,,17,4,2025,23,13,51.716167,1.777833,18,,1024.156,45,125,,3.141592654,,0,MCN,KC,6361,3.973601323,,,5029.108168,,f ,0,28,36,9.81,,,,9.76,34.4,,34.39,32F1,,n
EH,I5034 ,GB-ENG,28,DRS,,74E9,MRN2,dO,1600,WovFab,500,11,20251109,,,18,4,2025,2,15,51.785,2.2,18,,1742.732,45,160,,3.141592654,,1,MCN,KC,6071,3.973601323,,,4799.829538,,f ,0,44,47,9.75,,,,9.76,34.78,,34.8,32F2,Phyocystis bloom,n
EH,I5034 ,GB-ENG,28,DRS,,74E9,MRN2,dO,1600,WovFab,500,16,20251616,,,18,4,2025,19,38,51.274167,1.676833,16,,1118.608,45,200,,3.141592654,,0,MCN,KC,3018,3.973601323,,,2386.07899,,f ,0,49,53,10.3,,,,10.32,35.07,,35.07,31F1,"Net repairs prior to deployment as codend bag chaffing caused by codend connector.Lots of small larvae",n
